FREQ,REP_CTY,MEASURE,INSTRUMENT_TYPE,DIRECTION,TERMINAL_LOC,CARD_ISS_LOC,DEV_STATE_TECH,TERMINAL_TYPE,CARD_FCT,PAYMT_SPEED,ISSUER_OR_ONUS,UNIT_MULT,UNIT_MEASURE,TITLE,TIME_FORMAT,TABLE,DECIMALS,COMMENT_TS,COLLECTION,AVAILABILITY,OLD_TABLE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_PRE_BREAK,OBS_CONF,COMMENT_OBS
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2018,10.114,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2019,9.955,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2020,5.135,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2021,5.396,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2022,6.359,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2023,8.182,A,,F,
A,ES,N,M,Z,O,I,O,A,A,A,A,6,373,"Spain - Number of withdrawals/deposits, cash withdrawals with cards issued inside the country at locations outside the country ",,5,3,,S,A,,2024,7.758,P,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2012,428755.0300,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2013,501584.3900,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2014,605840.3100,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2015,765922.7000,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2016,812368.6200,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2017,966503.0500,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2018,1373914.1000,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2019,1602735.0900,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2020,1701885.5200,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2021,2105852.8200,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2022,2479715.6600,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2023,2902226.6300,A,,F,
A,MX,V,F,A,A,I,A,A,D,A,A,6,MXN,"Mexico - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country, by card with a debit function",,6,3,,S,A,8,2024,3422999.3000,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2012,NaN,L,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2013,NaN,L,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2014,11700,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2015,13670.061,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2016,17191.15,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2017,18323.683,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2018,21776.609,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2019,26219.874,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2020,24692.175,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2021,33502.809,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2022,51478.310,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2023,58599.141,A,,F,
A,ES,V,F,C,O,I,A,A,A,A,A,6,EUR,"Spain - Value of cashless payments, cross-border and e-money payments with cards and e-money issued inside the country, sent",,6,3,,S,A,,2024,67691.33,P,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2012,4239.272,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2013,4953.404,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2014,5557.065,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2015,5427.004,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2016,5335.654,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2017,5363.010,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2018,5362.328,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2019,5773.751,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2020,6141.965,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2021,6712.556,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2022,7711.196,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2023,7703.702,A,,F,
A,BR,N,C,D,Z,Z,A,A,Z,A,A,6,373,"Brazil - Volume of cashless payments, domestic direct debits",,5,3,,S,A,,2024,11117.880,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2012,NaN,L,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2013,NaN,L,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2014,198249.745,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2015,201642.104,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2016,212344.753,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2017,228383.067,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2018,257375.243,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2019,287488.277,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2020,313093.144,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2021,332047.229,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2022,391337.723,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2023,436969.517,A,,F,
A,DE,V,F,D,I,I,A,A,A,A,A,6,EUR,"Germany - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",,6,3,"Payments with delayed debit and credit cards include transactions with specific non-rechargeable retailer cards. Card credits (transferral of funds from the acquirer to the card, i.e. refunds or chargebacks) are not included. Non-electronic card payments are included, but not in the subitems in the transactions per type of card.",S,A,,2024,459425.854,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2012,331815.908,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2013,388516.131,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2014,433150.15,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2015,490839.066,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2016,534140.148,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2017,607662.667,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2018,725660.637,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2019,862166.218,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2020,961621.682,A,,F,
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2021,1449918.3,A,,F,Increase in the usage of credit cards and inflation rates after the pandemic period
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2022,3083087.92,A,,F,Increase in the usage of cards and inflation rates after the pandemic period
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2023,6848420.39,A,,F,Increase in the usage of cards and inflation rates
A,TR,V,F,Z,I,A,A,A,F,A,A,6,TRY,"Türkiye - Value of cashless payments, card and e-money payments at terminals inside the country by card with a credit function",,6,3,,S,A,,2024,13359938.5,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2012,609.86,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2013,720.12,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2014,852.97,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2015,1317.51,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2016,1529.72,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2017,1893.30,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2018,3969.15,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2019,6398.26,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2020,5707.72,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2021,6688.42,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2022,8707.22,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2023,9710.43,A,,F,
A,ID,N,A,A,Z,Z,A,A,Z,A,A,6,373,"Indonesia - Volume of cashless payments, total",,5,3,,S,A,7,2024,12250.43,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2012,0,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2013,0,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2014,0,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2015,2743248.019,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2016,2916620.521,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2017,2163631.501,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2018,2233217.428,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2019,2798115.934,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2020,2894633,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2021,3048851.786,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2022,3647022.098,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2023,4388235.189,A,,F,
A,CN,V,E,A,Z,Z,A,A,Z,A,A,6,CNY,"China - Value of cashless payments, other payment instruments",,6,3,,S,A,8,2024,5106764.643,A,,F,
