corridor_id,policy_name,exposure_type,total_return_proxy,unhedged_volatility,hedged_volatility,volatility_reduction,max_drawdown_unhedged,max_drawdown_hedged,hedge_turnover,total_hedge_cost,average_hedge_ratio,number_of_hedge_changes,cost_adjusted_risk_reduction,regret_proxy,status,ticker,split,oos_design,test_period,test_bars,sample,warmup_start
USDMXN=X,half_hedged,usd_liability_exposure,13.005,23.071,11.535,11.535,-16.786,-8.644,0.0,0.0,0.5,0,11.535,7.763,ok,USDMXN=X,wf_2,walk_forward,2008-09-14..2009-09-13,251,test,2003-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,6.479,23.071,5.768,17.303,-16.786,-4.385,0.0,0.0,0.75,0,17.303,3.881,ok,USDMXN=X,wf_2,walk_forward,2008-09-14..2009-09-13,251,test,2003-09-14
USDMXN=X,regime_based,usd_liability_exposure,8.668,23.071,7.258,15.812,-16.786,-5.341,2.9,0.058,0.654,13,15.754,5.062,ok,USDMXN=X,wf_2,walk_forward,2008-09-14..2009-09-13,251,test,2003-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,10.309,23.071,9.062,14.008,-16.786,-6.734,0.5,0.01,0.634,5,13.998,5.919,ok,USDMXN=X,wf_2,walk_forward,2008-09-14..2009-09-13,251,test,2003-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,7.944,23.071,7.722,15.349,-16.786,-6.208,1.5,0.03,0.598,5,15.319,5.531,ok,USDMXN=X,wf_2,walk_forward,2008-09-14..2009-09-13,251,test,2003-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,1.327,11.111,5.555,5.555,-8.267,-4.146,0.0,0.0,0.5,0,5.555,4.223,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,0.7,11.111,2.778,8.333,-8.267,-2.075,0.0,0.0,0.75,0,8.333,2.112,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,regime_based,us_entity_long_mxn,1.141,11.111,4.569,6.542,-8.267,-3.852,4.8,0.096,0.593,20,6.446,3.401,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,1.041,11.111,3.766,7.345,-8.267,-2.958,0.6,0.012,0.681,6,7.333,2.752,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,0.867,11.111,5.709,5.402,-8.267,-5.444,1.8,0.036,0.457,6,5.366,4.415,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,1.327,11.111,5.555,5.555,-8.267,-4.146,0.0,0.0,0.5,0,5.555,4.223,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,0.7,11.111,2.778,8.333,-8.267,-2.075,0.0,0.0,0.75,0,8.333,2.112,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,regime_based,receiver_currency_exposure,1.141,11.111,4.569,6.542,-8.267,-3.852,4.8,0.096,0.593,20,6.446,3.401,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,1.041,11.111,3.766,7.345,-8.267,-2.958,0.6,0.012,0.681,6,7.333,2.752,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,0.867,11.111,5.709,5.402,-8.267,-5.444,1.8,0.036,0.457,6,5.366,4.415,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,half_hedged,usd_liability_exposure,-1.612,11.111,5.555,5.555,-11.078,-5.643,0.0,0.0,0.5,0,5.555,4.223,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,-0.771,11.111,2.778,8.333,-11.078,-2.847,0.0,0.0,0.75,0,8.333,2.112,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,regime_based,usd_liability_exposure,-1.522,11.111,4.57,6.541,-11.078,-5.033,4.8,0.096,0.593,20,6.445,3.402,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,-1.193,11.111,3.766,7.345,-11.078,-3.47,0.6,0.012,0.681,6,7.333,2.752,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,-1.251,11.111,5.709,5.402,-11.078,-6.596,1.8,0.036,0.457,6,5.366,4.415,ok,USDMXN=X,wf_3,walk_forward,2009-09-14..2010-09-13,251,test,2004-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-0.527,8.119,4.06,4.06,-11.376,-5.819,0.0,0.0,0.5,0,4.06,3.192,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-0.244,8.119,2.03,6.089,-11.376,-2.942,0.0,0.0,0.75,0,6.089,1.596,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-0.912,8.119,3.533,4.586,-11.376,-5.254,4.1,0.082,0.577,22,4.504,2.665,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-0.491,8.119,2.756,5.364,-11.376,-3.93,1.1,0.022,0.672,11,5.342,2.117,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,1.512,8.119,4.063,4.056,-11.376,-4.653,3.9,0.078,0.467,13,3.978,3.237,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-0.527,8.119,4.06,4.06,-11.376,-5.819,0.0,0.0,0.5,0,4.06,3.192,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-0.244,8.119,2.03,6.089,-11.376,-2.942,0.0,0.0,0.75,0,6.089,1.596,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-0.912,8.119,3.533,4.586,-11.376,-5.254,4.1,0.082,0.577,22,4.504,2.665,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-0.491,8.119,2.756,5.364,-11.376,-3.93,1.1,0.022,0.672,11,5.342,2.117,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,1.512,8.119,4.063,4.056,-11.376,-4.653,3.9,0.078,0.467,13,3.978,3.237,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,half_hedged,usd_liability_exposure,0.366,8.119,4.06,4.06,-10.489,-5.354,0.0,0.0,0.5,0,4.06,3.192,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,0.203,8.119,2.03,6.089,-10.489,-2.705,0.0,0.0,0.75,0,6.089,1.596,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,regime_based,usd_liability_exposure,0.63,8.119,3.532,4.587,-10.489,-4.473,4.1,0.082,0.577,22,4.505,2.666,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,0.373,8.119,2.756,5.363,-10.489,-3.478,1.1,0.022,0.672,11,5.341,2.117,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,-1.804,8.119,4.06,4.059,-10.489,-6.175,3.9,0.078,0.467,13,3.981,3.232,ok,USDMXN=X,wf_4,walk_forward,2010-09-14..2011-09-13,251,test,2005-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-0.923,14.105,7.052,7.052,-12.482,-6.399,0.0,0.0,0.5,0,7.052,5.107,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-0.401,14.105,3.526,10.578,-12.482,-3.24,0.0,0.0,0.75,0,10.578,2.554,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-0.228,14.105,4.629,9.476,-12.482,-4.459,3.9,0.078,0.654,27,9.398,3.425,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-0.922,14.105,5.402,8.703,-12.482,-4.606,2.1,0.042,0.637,21,8.661,3.802,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,0.051,14.105,5.313,8.791,-12.482,-5.651,6.3,0.126,0.588,21,8.665,3.931,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-0.923,14.105,7.052,7.052,-12.482,-6.399,0.0,0.0,0.5,0,7.052,5.107,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-0.401,14.105,3.526,10.578,-12.482,-3.24,0.0,0.0,0.75,0,10.578,2.554,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-0.228,14.105,4.629,9.476,-12.482,-4.459,3.9,0.078,0.654,27,9.398,3.425,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-0.922,14.105,5.402,8.703,-12.482,-4.606,2.1,0.042,0.637,21,8.661,3.802,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,0.051,14.105,5.313,8.791,-12.482,-5.651,6.3,0.126,0.588,21,8.665,3.931,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,half_hedged,usd_liability_exposure,0.433,14.105,7.052,7.052,-11.43,-5.851,0.0,0.0,0.5,0,7.052,5.107,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,0.278,14.105,3.526,10.578,-11.43,-2.96,0.0,0.0,0.75,0,10.578,2.554,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,regime_based,usd_liability_exposure,-0.141,14.105,4.628,9.476,-11.43,-4.18,3.9,0.078,0.654,27,9.398,3.426,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,0.553,14.105,5.402,8.703,-11.43,-4.281,2.1,0.042,0.637,21,8.661,3.802,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,-0.582,14.105,5.313,8.792,-11.43,-5.008,6.3,0.126,0.588,21,8.666,3.93,ok,USDMXN=X,wf_5,walk_forward,2011-09-14..2012-09-13,252,test,2006-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-0.607,9.875,4.937,4.937,-11.317,-5.765,0.0,0.0,0.5,0,4.937,3.558,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-0.274,9.875,2.469,7.406,-11.317,-2.909,0.0,0.0,0.75,0,7.406,1.779,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-0.272,9.875,3.86,6.014,-11.317,-4.386,4.3,0.086,0.602,20,5.928,2.805,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-0.857,9.875,3.534,6.341,-11.317,-4.264,0.7,0.014,0.67,7,6.327,2.416,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,1.077,9.875,4.524,5.351,-11.317,-4.449,2.7,0.054,0.492,9,5.297,3.408,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-0.607,9.875,4.937,4.937,-11.317,-5.765,0.0,0.0,0.5,0,4.937,3.558,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-0.274,9.875,2.469,7.406,-11.317,-2.909,0.0,0.0,0.75,0,7.406,1.779,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-0.272,9.875,3.86,6.014,-11.317,-4.386,4.3,0.086,0.602,20,5.928,2.805,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-0.857,9.875,3.534,6.341,-11.317,-4.264,0.7,0.014,0.67,7,6.327,2.416,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,1.077,9.875,4.524,5.351,-11.317,-4.449,2.7,0.054,0.492,9,5.297,3.408,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,half_hedged,usd_liability_exposure,0.367,9.875,4.937,4.937,-9.636,-4.91,0.0,0.0,0.5,0,4.937,3.558,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,0.214,9.875,2.469,7.406,-9.636,-2.478,0.0,0.0,0.75,0,7.406,1.779,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,regime_based,usd_liability_exposure,-0.047,9.875,3.853,6.022,-9.636,-4.79,4.3,0.086,0.602,20,5.936,2.8,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,0.712,9.875,3.533,6.342,-9.636,-2.968,0.7,0.014,0.67,7,6.328,2.416,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,-1.372,9.875,4.521,5.354,-9.636,-5.87,2.7,0.054,0.492,9,5.3,3.406,ok,USDMXN=X,wf_6,walk_forward,2012-09-14..2013-09-13,251,test,2007-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-0.948,7.237,3.619,3.619,-5.976,-2.999,0.0,0.0,0.5,0,3.619,2.771,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-0.459,7.237,1.809,5.428,-5.976,-1.502,0.0,0.0,0.75,0,5.428,1.386,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-2.403,7.237,3.117,4.12,-5.976,-3.459,3.3,0.066,0.538,14,4.054,2.396,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-0.336,7.237,2.515,4.722,-5.976,-1.938,0.3,0.006,0.679,3,4.716,1.842,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,-1.988,7.237,3.544,3.694,-5.976,-3.357,1.5,0.03,0.465,5,3.664,2.779,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-0.948,7.237,3.619,3.619,-5.976,-2.999,0.0,0.0,0.5,0,3.619,2.771,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-0.459,7.237,1.809,5.428,-5.976,-1.502,0.0,0.0,0.75,0,5.428,1.386,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-2.403,7.237,3.117,4.12,-5.976,-3.459,3.3,0.066,0.538,14,4.054,2.396,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-0.336,7.237,2.515,4.722,-5.976,-1.938,0.3,0.006,0.679,3,4.716,1.842,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,-1.988,7.237,3.544,3.694,-5.976,-3.357,1.5,0.03,0.465,5,3.664,2.779,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,half_hedged,usd_liability_exposure,0.827,7.237,3.619,3.619,-4.912,-2.472,0.0,0.0,0.5,0,3.619,2.771,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,0.429,7.237,1.809,5.428,-4.912,-1.24,0.0,0.0,0.75,0,5.428,1.386,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,regime_based,usd_liability_exposure,2.228,7.237,3.115,4.123,-4.912,-2.228,3.3,0.066,0.538,14,4.057,2.394,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,0.262,7.237,2.516,4.722,-4.912,-1.616,0.3,0.006,0.679,3,4.716,1.842,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,1.84,7.237,3.545,3.692,-4.912,-2.603,1.5,0.03,0.465,5,3.662,2.779,ok,USDMXN=X,wf_7,walk_forward,2013-09-14..2014-09-13,250,test,2008-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-11.603,10.161,5.081,5.081,-23.787,-12.591,0.0,0.0,0.5,0,5.081,3.953,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-5.95,10.161,2.54,7.621,-23.787,-6.478,0.0,0.0,0.75,0,7.621,1.977,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-8.043,10.161,3.29,6.871,-23.787,-8.704,1.8,0.036,0.658,10,6.835,2.607,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-8.604,10.161,3.926,6.235,-23.787,-9.378,0.6,0.012,0.631,6,6.223,2.982,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,-9.545,10.161,3.692,6.469,-23.787,-10.278,1.8,0.036,0.606,6,6.433,2.916,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-11.603,10.161,5.081,5.081,-23.787,-12.591,0.0,0.0,0.5,0,5.081,3.953,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-5.95,10.161,2.54,7.621,-23.787,-6.478,0.0,0.0,0.75,0,7.621,1.977,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-8.043,10.161,3.29,6.871,-23.787,-8.704,1.8,0.036,0.658,10,6.835,2.607,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-8.604,10.161,3.926,6.235,-23.787,-9.378,0.6,0.012,0.631,6,6.223,2.982,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,-9.545,10.161,3.692,6.469,-23.787,-10.278,1.8,0.036,0.606,6,6.433,2.916,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,half_hedged,usd_liability_exposure,12.832,10.161,5.081,5.081,-5.0,-2.518,0.0,0.0,0.5,0,5.081,3.953,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,6.257,10.161,2.54,7.621,-5.0,-1.264,0.0,0.0,0.75,0,7.621,1.977,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,regime_based,usd_liability_exposure,8.549,10.161,3.291,6.87,-5.0,-1.515,1.8,0.036,0.658,10,6.834,2.605,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,9.219,10.161,3.926,6.235,-5.0,-2.017,0.6,0.012,0.631,6,6.223,2.982,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,10.321,10.161,3.693,6.468,-5.0,-1.618,1.8,0.036,0.606,6,6.432,2.915,ok,USDMXN=X,wf_8,walk_forward,2014-09-14..2015-09-13,249,test,2009-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,-6.969,13.733,6.866,6.866,-16.04,-8.171,0.0,0.0,0.5,0,6.866,5.388,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,-3.491,13.733,3.433,10.3,-16.04,-4.12,0.0,0.0,0.75,0,10.3,2.694,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,regime_based,us_entity_long_mxn,-6.302,13.733,4.939,8.794,-16.04,-7.481,5.7,0.114,0.633,36,8.68,3.847,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,-5.346,13.733,5.159,8.574,-16.04,-6.034,2.7,0.054,0.644,27,8.52,3.939,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,volatility_triggered,us_entity_long_mxn,-5.435,13.733,5.549,8.184,-16.04,-8.159,8.1,0.162,0.565,27,8.022,4.361,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,half_hedged,receiver_currency_exposure,-6.969,13.733,6.866,6.866,-16.04,-8.171,0.0,0.0,0.5,0,6.866,5.388,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,mostly_hedged,receiver_currency_exposure,-3.491,13.733,3.433,10.3,-16.04,-4.12,0.0,0.0,0.75,0,10.3,2.694,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,regime_based,receiver_currency_exposure,-6.302,13.733,4.939,8.794,-16.04,-7.481,5.7,0.114,0.633,36,8.68,3.847,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,no_change_in_range,receiver_currency_exposure,-5.346,13.733,5.159,8.574,-16.04,-6.034,2.7,0.054,0.644,27,8.52,3.939,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,volatility_triggered,receiver_currency_exposure,-5.435,13.733,5.549,8.184,-16.04,-8.159,8.1,0.162,0.565,27,8.022,4.361,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,half_hedged,usd_liability_exposure,6.986,13.733,6.866,6.866,-10.434,-5.3,0.0,0.0,0.5,0,6.866,5.388,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,mostly_hedged,usd_liability_exposure,3.495,13.733,3.433,10.3,-10.434,-2.671,0.0,0.0,0.75,0,10.3,2.694,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,regime_based,usd_liability_exposure,6.223,13.733,4.937,8.795,-10.434,-2.829,5.7,0.114,0.633,36,8.681,3.842,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,no_change_in_range,usd_liability_exposure,5.253,13.733,5.159,8.574,-10.434,-4.253,2.7,0.054,0.644,27,8.52,3.939,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,volatility_triggered,usd_liability_exposure,5.081,13.733,5.549,8.184,-10.434,-3.288,8.1,0.162,0.565,27,8.022,4.36,ok,USDMXN=X,wf_9,walk_forward,2015-09-14..2016-09-13,252,test,2010-09-14
USDMXN=X,half_hedged,us_entity_long_mxn,2.982,14.673,7.336,7.336,-16.634,-8.574,0.0,0.0,0.5,0,7.336,4.843,ok,USDMXN=X,wf_10,walk_forward,2016-09-14..2017-09-13,250,test,2011-09-14
USDMXN=X,mostly_hedged,us_entity_long_mxn,1.548,14.673,3.668,11.004,-16.634,-4.352,0.0,0.0,0.75,0,11.004,2.421,ok,USDMXN=X,wf_10,walk_forward,2016-09-14..2017-09-13,250,test,2011-09-14
USDMXN=X,regime_based,us_entity_long_mxn,1.789,14.673,5.546,9.127,-16.634,-6.654,3.1,0.062,0.609,14,9.065,3.764,ok,USDMXN=X,wf_10,walk_forward,2016-09-14..2017-09-13,250,test,2011-09-14
USDMXN=X,no_change_in_range,us_entity_long_mxn,1.73,14.673,5.248,9.425,-16.634,-6.197,0.7,0.014,0.679,7,9.411,3.2,ok,USDMXN=X,wf_10,walk_forward,2016-09-14..2017-09-13,250,test,2011-09-14
